artist,album_title,track_title,track_n,lyric,line
the beatles,with the beatles,All My Loving,3,Remember I'll always be true,3
the beatles,with the beatles,All My Loving,3,And then while I'm away,4
the beatles,with the beatles,All My Loving,3,I'll write home everyday,5
the beatles,with the beatles,All My Loving,3,And I'll send all my loving to you,6
the beatles,with the beatles,All My Loving,3,I'll pretend that I'm kissing,7
the beatles,with the beatles,All My Loving,3,The lips I am missing,8
the beatles,with the beatles,All My Loving,3,And hope that my dreams will come true,9
the beatles,with the beatles,All My Loving,3,And then while I'm away,10
the beatles,with the beatles,All My Loving,3,I'll write home every day,11
the beatles,with the beatles,All My Loving,3,And I'll send all my loving to you,12
the beatles,with the beatles,All My Loving,3,All my loving I will send to you,13
the beatles,with the beatles,All My Loving,3,"All my loving, darling I'll be true",14
the beatles,with the beatles,All My Loving,3,Close your eyes and I'll kiss you,15
the beatles,with the beatles,All My Loving,3,Tomorrow I'll miss you,16
the beatles,with the beatles,All My Loving,3,Remember I'll always be true,17
the beatles,with the beatles,All My Loving,3,And then while I'm away,18
the beatles,with the beatles,All My Loving,3,I'll write home everyday,19
the beatles,with the beatles,All My Loving,3,And I'll send all my loving to you,20
the beatles,with the beatles,All My Loving,3,All my loving I will send to you,21
the beatles,with the beatles,All My Loving,3,"All my loving, darling I'll be true",22
the beatles,with the beatles,All My Loving,3,"All my loving, all my loving ooh",23
the beatles,with the beatles,All My Loving,3,All my loving I will send to you,24
the beatles,with the beatles,Don't Bother Me,4,Since she's been gone,1
the beatles,with the beatles,Don't Bother Me,4,I want no one,2
the beatles,with the beatles,Don't Bother Me,4,To talk to me,3
the beatles,with the beatles,Don't Bother Me,4,It's not the same,4
the beatles,with the beatles,Don't Bother Me,4,But I'm to blame,5
the beatles,with the beatles,Don't Bother Me,4,It's plain to see,6
the beatles,with the beatles,Don't Bother Me,4,So go away and leave me alone,7
the beatles,with the beatles,Don't Bother Me,4,Don't bother me,8
the beatles,with the beatles,Don't Bother Me,4,I can't believe,9
the beatles,with the beatles,Don't Bother Me,4,That she would leave,10
the beatles,with the beatles,Don't Bother Me,4,Me on my own,11
the beatles,with the beatles,Don't Bother Me,4,It's just not right,12
the beatles,with the beatles,Don't Bother Me,4,Where every night,13
the beatles,with the beatles,Don't Bother Me,4,I'm all alone,14
the beatles,with the beatles,Don't Bother Me,4,I've got no time for you right now,15
the beatles,with the beatles,Don't Bother Me,4,Don't bother me,16
the beatles,with the beatles,Don't Bother Me,4,I know I'll never be the same,17
the beatles,with the beatles,Don't Bother Me,4,If I don't get her back again,18
the beatles,with the beatles,Don't Bother Me,4,Because I know she'll always be,19
the beatles,with the beatles,Don't Bother Me,4,The only girl for me,20
the beatles,with the beatles,Don't Bother Me,4,But till she's here,21
the beatles,with the beatles,Don't Bother Me,4,Please don't come near,22
the beatles,with the beatles,Don't Bother Me,4,Just stay away,23
the beatles,with the beatles,Don't Bother Me,4,I'll let you know,24
the beatles,with the beatles,Don't Bother Me,4,When she's come home,25
the beatles,with the beatles,Don't Bother Me,4,Until that the day,26
the beatles,with the beatles,Don't Bother Me,4,Don't come around leave me alone,27
the beatles,with the beatles,Don't Bother Me,4,Don't bother me,28
the beatles,with the beatles,Don't Bother Me,4,I've got no time for you right now,29
the beatles,with the beatles,Don't Bother Me,4,Don't bother me,30
the beatles,with the beatles,Don't Bother Me,4,I know I'll never be the same,31
the beatles,with the beatles,Don't Bother Me,4,If I don't get her back again,32
the beatles,with the beatles,Don't Bother Me,4,Because I know she'll always be,33
the beatles,with the beatles,Don't Bother Me,4,The only girl for me,34
the beatles,with the beatles,Don't Bother Me,4,But till she's here,35
the beatles,with the beatles,Don't Bother Me,4,Please don't come near,36
the beatles,with the beatles,Don't Bother Me,4,Just stay away,37
the beatles,with the beatles,Don't Bother Me,4,I'll let you know,38
the beatles,with the beatles,Don't Bother Me,4,When she's come home,39
the beatles,with the beatles,Don't Bother Me,4,Until that the day,40
the beatles,with the beatles,Don't Bother Me,4,Don't come around leave me alone,41
the beatles,with the beatles,Don't Bother Me,4,Don't bother me,42
the beatles,with the beatles,Little Child,5,"Little child, little child",1
the beatles,with the beatles,Little Child,5,"Little child, won't you dance with me?",2
the beatles,with the beatles,Little Child,5,I'm so sad and lonely,3
the beatles,with the beatles,Little Child,5,Baby take a chance with me,4
the beatles,with the beatles,Little Child,5,"Little child, little child",5
the beatles,with the beatles,Little Child,5,"Little child, won't you dance with me?",6
the beatles,with the beatles,Little Child,5,I'm so sad and lonely,7
the beatles,with the beatles,Little Child,5,Baby take a chance with me,8
the beatles,with the beatles,Little Child,5,If you want someone,9
the beatles,with the beatles,Little Child,5,To make you feel so fine,10
the beatles,with the beatles,Little Child,5,Then we'll have some fun,11
the beatles,with the beatles,Little Child,5,"When you're mine, all mine",12
the beatles,with the beatles,Little Child,5,"So come, come on, come on",13
the beatles,with the beatles,Little Child,5,"Little child, little child",14
the beatles,with the beatles,Little Child,5,"Little child, won't you dance with me?",15
the beatles,with the beatles,Little Child,5,I'm so sad and lonely,16
the beatles,with the beatles,Little Child,5,Baby take a chance with me,17
the beatles,with the beatles,Little Child,5,When you're by my side,18
the beatles,with the beatles,Little Child,5,You're the only one,19
the beatles,with the beatles,Little Child,5,Don't you run and hide,20
the beatles,with the beatles,Little Child,5,"Just come on, come on",21
the beatles,with the beatles,Little Child,5,"So come on, come on, come on",22
the beatles,with the beatles,Little Child,5,"Little child, little child",23
the beatles,with the beatles,Little Child,5,"Little child, won't you dance with me?",24
the beatles,with the beatles,Little Child,5,I'm so sad and lonely,25
the beatles,with the beatles,Little Child,5,Baby take a chance with me,26
the beatles,with the beatles,Till There Was You,6,There were bells on a hill,1
the beatles,with the beatles,Till There Was You,6,But I never heard them ringing,2
the beatles,with the beatles,Till There Was You,6,"No, I never heard them at all",3
the beatles,with the beatles,Till There Was You,6,Till there was you,4
the beatles,with the beatles,Till There Was You,6,There were birds in the sky,5
the beatles,with the beatles,Till There Was You,6,But I never saw them winging,6
the beatles,with the beatles,Till There Was You,6,"No, I never saw them at all",7
the beatles,with the beatles,Till There Was You,6,Till there was you,8
the beatles,with the beatles,Till There Was You,6,Then there was music and wonderful roses,9
the beatles,with the beatles,Till There Was You,6,They tell me in sweet fragrant meadows,10
the beatles,with the beatles,Till There Was You,6,Of dawn and dew,11
the beatles,with the beatles,Till There Was You,6,There was love all around,12
the beatles,with the beatles,Till There Was You,6,But I never heard it singing,13
the beatles,with the beatles,Till There Was You,6,"No, I never heard it at all",14
the beatles,with the beatles,Till There Was You,6,Till there was you,15
the beatles,with the beatles,Till There Was You,6,Then there was music and wonderful roses,16
the beatles,with the beatles,Till There Was You,6,They tell me in sweet fragrant meadows,17
the beatles,with the beatles,Till There Was You,6,Of dawn and dew,18
the beatles,with the beatles,Till There Was You,6,There was love all around,19
the beatles,with the beatles,Till There Was You,6,But I never heard it singing,20
the beatles,with the beatles,Till There Was You,6,"No, I never heard it at all",21
the beatles,with the beatles,Till There Was You,6,Till there was you,22
the beatles,with the beatles,Please Mister Postman,7,(Wait!),1
the beatles,with the beatles,Please Mister Postman,7,"Oh yes, wait a minute mister postman",2
the beatles,with the beatles,Please Mister Postman,7,(Wait!),3
the beatles,with the beatles,Please Mister Postman,7,"Wai-, hey, hey, h-ait, Mr. Postman",4
the beatles,with the beatles,Please Mister Postman,7,"(Mister postman, look and see)",5
the beatles,with the beatles,Please Mister Postman,7,Oh yeah!,6
the beatles,with the beatles,Please Mister Postman,7,(Is there a letter in your bag for me),7
the beatles,with the beatles,Please Mister Postman,7,"Please, please, mr. po-, oh, -ostman",8
the beatles,with the beatles,Please Mister Postman,7,(I've been waiting and waste my time),9
the beatles,with the beatles,Please Mister Postman,7,Oh yeah!,10
the beatles,with the beatles,Please Mister Postman,7,(Since I heard from that girl of mine),11
the beatles,with the beatles,Please Mister Postman,7,There must be some words and days,12
the beatles,with the beatles,Please Mister Postman,7,From my girlfriend so far away,13
the beatles,with the beatles,Please Mister Postman,7,"Please, Mister postman look and see",14
the beatles,with the beatles,Please Mister Postman,7,"If there's a letter, a letter for me",15
the beatles,with the beatles,Please Mister Postman,7,"I've been standing here waiting, Mister postman",16
the beatles,with the beatles,Please Mister Postman,7,So patiently,17
the beatles,with the beatles,Please Mister Postman,7,For just a card or just a letter,18
the beatles,with the beatles,Please Mister Postman,7,Saying she's returning home to me,19
the beatles,with the beatles,Please Mister Postman,7,"Please, Mister postman!",20
the beatles,with the beatles,Please Mister Postman,7,"(Mister postman, look and see)",21
the beatles,with the beatles,Please Mister Postman,7,Oh yeah!,22
the beatles,with the beatles,Please Mister Postman,7,(Is there a letter in your bag for me),23
the beatles,with the beatles,Please Mister Postman,7,"Please, please, mr. po-, oh, -ostman",24
the beatles,with the beatles,Please Mister Postman,7,(I've been waiting and lost my time),25
the beatles,with the beatles,Please Mister Postman,7,Oh yeah!,26
the beatles,with the beatles,Please Mister Postman,7,(Since I heard from that girl of mine),27
the beatles,with the beatles,Please Mister Postman,7,So many days you passed me by,28
the beatles,with the beatles,Please Mister Postman,7,See the tear standing in my eye,29
the beatles,with the beatles,Please Mister Postman,7,You didn't stop to make me feel better,30
the beatles,with the beatles,Please Mister Postman,7,By leaving me a card or a letter,31
the beatles,with the beatles,Please Mister Postman,7,Mister postman!,32
the beatles,with the beatles,Please Mister Postman,7,"(Mister postman, look and see)",33
the beatles,with the beatles,Please Mister Postman,7,Look and see,34
the beatles,with the beatles,Please Mister Postman,7,"If there's a letter, oh yeah, for me",35
the beatles,with the beatles,Please Mister Postman,7,(Is there a letter in your bag for me),36
